,Screen Name,Real Name,Text,Date,Negative sentiment scores,Positive sentiment scores,Neutral sentiment scores,Compound sentiment scores,Tweets ago
386,FoxNews,Fox News,The flag flew high while sailors manned the rails aboard the guided-missile destroyer USSLaboon (DDG 58) Friday. Th… https://t.co/rccBFHYLSi,Sat Jul 21 06:15:00 +0000 2018,0.142,0.052,0.806,-0.4404,86.0
387,FoxNews,Fox News,Ohio restaurant cancels Sunday church discount after outrage from secular organization. https://t.co/SA78rDvCTA,Sat Jul 21 06:14:00 +0000 2018,0.342,0.0,0.658,-0.6369,87.0
388,FoxNews,Fox News,"Robin Williams' belongings to be featured in fall auction, Sotheby's says. https://t.co/BYfxxSA4Uw",Sat Jul 21 06:02:00 +0000 2018,0.0,0.0,1.0,0.0,88.0
389,FoxNews,Fox News,"Millennials outraged after baseball team advertises 'Millennial Night' with avocados, participation ribbons and nap… https://t.co/BWpLb0WnwR",Sat Jul 21 05:45:00 +0000 2018,0.2,0.0,0.8,-0.5423,89.0
390,FoxNews,Fox News,"Mississippi K-9 officer dies from heat stroke after deputy's car engine shuts down, authorities say. https://t.co/YcXbbDekYD",Sat Jul 21 05:30:00 +0000 2018,0.0,0.0,1.0,0.0,90.0
391,FoxNews,Fox News,"Alligator spotted near North Carolina Marine barracks, officials warn. https://t.co/ZyKoWkvjZ2",Sat Jul 21 05:15:00 +0000 2018,0.135,0.0,0.865,-0.1027,91.0
392,FoxNews,Fox News,OPINION: Sharks -- They're so much more than 'Jaws' (and they desperately need our help) https://t.co/8tXejhFXBI,Sat Jul 21 05:01:00 +0000 2018,0.148,0.0,0.852,-0.3818,92.0
393,FoxNews,Fox News,"Emaciated teen living in barn was 'within a week of death,' authorities say. https://t.co/NE8ceWSa8u",Sat Jul 21 04:45:00 +0000 2018,0.0,0.0,1.0,0.0,93.0
394,FoxNews,Fox News,"BEAUTIFUL PHOTO: A lobster fishing boat motors out of the Harraseeket River under a dazzling sun in Freeport, Maine. https://t.co/ML3WCPAyKo",Sat Jul 21 04:30:00 +0000 2018,0.0,0.214,0.786,0.6841,94.0
395,FoxNews,Fox News,Cohen taped discussion with Trump about possible payment to Playboy model. https://t.co/5oC8pU49ra,Sat Jul 21 04:14:00 +0000 2018,0.0,0.0,1.0,0.0,95.0
396,FoxNews,Fox News,'Guardians' filmmaker apologizes for tweets that led Disney to cut ties with him. https://t.co/p1sq2KZfcP,Sat Jul 21 04:01:00 +0000 2018,0.127,0.151,0.723,0.1027,96.0
397,FoxNews,Fox News,"HEARTWARMING: A Golden Retriever seemed like he couldn’t wag his tail fast enough after finding out that his human,… https://t.co/VE7UE7XG8s",Sat Jul 21 03:45:00 +0000 2018,0.051,0.269,0.68,0.7297,97.0
398,FoxNews,Fox News,'Open Borders Is Not a Winning Policy': 18 Dems Break Party Lines to Support ICE. https://t.co/TwcOzyIiLY,Sat Jul 21 03:30:00 +0000 2018,0.138,0.268,0.595,0.3867,98.0
399,FoxNews,Fox News,"Nazis and anti-Semites slip through GOP primaries, causing headaches for party. https://t.co/7Fhx47zmgY",Sat Jul 21 03:15:00 +0000 2018,0.0,0.197,0.803,0.4019,99.0
400,FoxNews,Fox News,"More than 100 ex-Ohio State students report sex misconduct by doctor, university says.
https://t.co/ij2WN4ug1g",Sat Jul 21 03:00:39 +0000 2018,0.0,0.0,1.0,0.0,100.0
401,nytimes,The New York Times,"Tut tut, it looks like rain. Here are 33 New York cultural institutions you can visit for free, all thanks to your… https://t.co/VICG5bvroI",Sat Jul 21 18:45:07 +0000 2018,0.0,0.303,0.697,0.8271,1.0
402,nytimes,The New York Times,When's the confirmation for Supreme Court nominee Brett Kavanaugh? What's happened since the announcement? Get caug… https://t.co/YvlNo0wlZN,Sat Jul 21 18:30:09 +0000 2018,0.0,0.198,0.802,0.6072,2.0
403,nytimes,The New York Times,"In Opinion

Op-Ed columnist Frank Bruni writes, ""We got it wrong in 2016. We can get it right in 2018."" https://t.co/AAjuEBhpiF",Sat Jul 21 18:15:07 +0000 2018,0.134,0.0,0.866,-0.4767,3.0
404,nytimes,The New York Times,Experience in augmented reality the hazards that rescuers faced in a Thai cave as they brought 12 boys and their so… https://t.co/PbiUK0Htu3,Sat Jul 21 18:00:11 +0000 2018,0.0,0.0,1.0,0.0,4.0
405,nytimes,The New York Times,The Iron Lady loved teddy bears https://t.co/KnBfUGHy0C,Sat Jul 21 17:45:06 +0000 2018,0.0,0.394,0.606,0.5994,5.0
406,nytimes,The New York Times,"2 men were charged in the theft of $8 million in rare books and items from a Pittsburgh library, in a scheme that l… https://t.co/AnSGZBFzEY",Sat Jul 21 17:30:06 +0000 2018,0.079,0.0,0.921,-0.2023,6.0
407,nytimes,The New York Times,"Fiat Chrysler’s CEO, Sergio Marchionne, is stepping down for health reasons. His successor, Mike Manley, leads the… https://t.co/i7WRnqNoTu",Sat Jul 21 17:15:06 +0000 2018,0.0,0.101,0.899,0.2263,7.0
408,nytimes,The New York Times,"In Opinion 

Beth Macy writes, ""Only in death are those who are addicted seen as victims, as patients who might hav… https://t.co/tyCYm4g3F1",Sat Jul 21 17:00:08 +0000 2018,0.237,0.0,0.763,-0.7351,8.0
409,nytimes,The New York Times,"The Brazilian military’s push into politics is a major shift — and for many, a worrisome one https://t.co/Quk9NmEMbb",Sat Jul 21 16:45:08 +0000 2018,0.162,0.0,0.838,-0.4019,9.0
410,nytimes,The New York Times,Despite the dramatic overhaul of the city’s leadership following the deadly white nationalist rally in Charlottesvi… https://t.co/dwAE0BOROy,Sat Jul 21 16:30:06 +0000 2018,0.0,0.0,1.0,0.0,10.0
411,nytimes,The New York Times,The national security establishment appears to be following a radically different Russia policy than the president https://t.co/5v8Vx4v6Zo,Sat Jul 21 16:15:03 +0000 2018,0.0,0.138,0.862,0.34,11.0
412,nytimes,The New York Times,Some cities are betting on driverless cars to solve public transit problems https://t.co/xGBwmy1Oq2,Sat Jul 21 16:00:02 +0000 2018,0.174,0.116,0.71,-0.2263,12.0
413,nytimes,The New York Times,A Hindu lynch mob beat a Muslim man to death. A national politician rewarded them with flowers. https://t.co/uuesorS8PQ,Sat Jul 21 15:45:04 +0000 2018,0.194,0.159,0.647,-0.1779,13.0
414,nytimes,The New York Times,Got $250? You can go to Sean Spicer’s book party. https://t.co/uxEUwABm0s https://t.co/bDI4gZ8a20,Sat Jul 21 15:30:03 +0000 2018,0.0,0.197,0.803,0.4019,14.0
415,nytimes,The New York Times,"With a tweet, Trump signaled open warfare on his longtime fixer, Michael Cohen https://t.co/EUR6g4UnG2",Sat Jul 21 15:15:06 +0000 2018,0.155,0.0,0.845,-0.296,15.0
416,nytimes,The New York Times,The trip to Kansas is a critical test for whether Alexandria Ocasio-Cortez and her Bronx-born brand of Democratic s… https://t.co/KOvnpHTIiN,Sat Jul 21 15:00:04 +0000 2018,0.113,0.0,0.887,-0.3182,16.0
417,nytimes,The New York Times,"Energized to take on Trump, these young Democrats are seeking to remake their own party as a ferocious — and feroci… https://t.co/yZo6BQ6pFw",Sat Jul 21 14:45:06 +0000 2018,0.057,0.246,0.697,0.6808,17.0
418,nytimes,The New York Times,"You’ve heard of UCLA and Berkeley. But with Latinos now California’s largest ethnic group, is Merced the University… https://t.co/vdgjTpSdDB",Sat Jul 21 14:30:05 +0000 2018,0.0,0.0,1.0,0.0,18.0
419,nytimes,The New York Times,"The Gardner Museum heist, the largest art theft in history and still unsolved after 28 years, will be the subject o… https://t.co/wFAiRfzLdB",Sat Jul 21 14:17:02 +0000 2018,0.0,0.0,1.0,0.0,19.0
420,nytimes,The New York Times,Trump Signals Consequences for Michael Cohen Over Secret Recording https://t.co/fd7HEbnHfK,Sat Jul 21 14:08:58 +0000 2018,0.0,0.0,1.0,0.0,20.0
421,nytimes,The New York Times,"There's a reason you're seeing more Aperol spritzes this year.
(It's marketing. The reason is marketing.) https://t.co/ftoPKyZ1Sn",Sat Jul 21 14:02:04 +0000 2018,0.0,0.0,1.0,0.0,21.0
422,nytimes,The New York Times,"Attracted by lax regulations, industrial agriculture has descended on a remote Arizona valley, depleting its aquife… https://t.co/FstFgVdtUk",Sat Jul 21 13:42:04 +0000 2018,0.0,0.157,0.843,0.4215,22.0
423,nytimes,The New York Times,Tip: How to Go Back to a Flip Phone https://t.co/WjuFbChgxs,Sat Jul 21 13:32:10 +0000 2018,0.0,0.0,1.0,0.0,23.0
424,nytimes,The New York Times,"RT @nytopinion: If America were to put itself on a Mediterranean diet, we would likely see huge improvements not only in human and environm…",Sat Jul 21 13:21:02 +0000 2018,0.0,0.18,0.82,0.5574,24.0
425,nytimes,The New York Times,There Is a Revolution on the Left. Democrats Are Bracing. https://t.co/nUFQsxn98w,Sat Jul 21 13:14:05 +0000 2018,0.0,0.0,1.0,0.0,25.0
426,nytimes,The New York Times,"Modern Love: Inside his son's wallet, a father finds cards that can be redeemed for free hotel nights and drinks, b… https://t.co/1W6jAfdYM9",Sat Jul 21 13:02:04 +0000 2018,0.0,0.353,0.647,0.8689,26.0
427,nytimes,The New York Times,"Each year for 22 years, 10 underrecognized female artists over 40 have received an anonymous $25,000. Now the benef… https://t.co/CDRKxAv5BW",Sat Jul 21 12:42:02 +0000 2018,0.0,0.0,1.0,0.0,27.0
428,nytimes,The New York Times,RT @anahadoconnor: A new study finds that parents often underestimate the amount of sugar in their kids foods -- sometimes radically. And k…,Sat Jul 21 12:21:03 +0000 2018,0.095,0.0,0.905,-0.296,28.0
429,nytimes,The New York Times,"Earlier this month, WeWork announced that it was essentially going vegetarian  https://t.co/NjWaIv2Yrc",Sat Jul 21 12:02:04 +0000 2018,0.0,0.0,1.0,0.0,29.0
430,nytimes,The New York Times,The Thatcher Files: On Europe (and Teddy Bears) https://t.co/1B21f6l0F9,Sat Jul 21 11:44:55 +0000 2018,0.0,0.0,1.0,0.0,30.0
431,nytimes,The New York Times,Passengers are increasingly willing to pay more for premium economy seats on long airplane trips that come with a h… https://t.co/vjeBIUJCuK,Sat Jul 21 11:42:01 +0000 2018,0.069,0.0,0.931,-0.1027,31.0
432,nytimes,The New York Times,RT @EricSchmittNYT: There’s Trump’s view of Russia. And then there’s the view of everyone else on his national security team  https://t.co/…,Sat Jul 21 11:21:02 +0000 2018,0.0,0.107,0.893,0.34,32.0
433,nytimes,The New York Times,Lots of people want the “Trump Baby” balloon https://t.co/eZWTJaOKPK,Sat Jul 21 11:02:04 +0000 2018,0.0,0.14,0.86,0.0772,33.0
434,nytimes,The New York Times,RT @TimHerrera: Ever wanted to get revenge on someone who wronged you? Try this instead https://t.co/bZQCNyVTJE,Sat Jul 21 10:32:05 +0000 2018,0.31,0.0,0.69,-0.743,34.0
435,nytimes,The New York Times,Suspicious Minds https://t.co/hMrNlZXpOq,Sat Jul 21 10:11:45 +0000 2018,0.556,0.0,0.444,-0.3612,35.0
436,nytimes,The New York Times,Brittany Lincicome is one of only a few women ever to compete in a PGA tour event. But that might not be as notable… https://t.co/f5qQd8D6QL,Sat Jul 21 10:07:32 +0000 2018,0.0,0.0,1.0,0.0,36.0
437,nytimes,The New York Times,"Jerk, Authentically Jamaican and Unapologetically Hot https://t.co/ZIEsG38fr7",Sat Jul 21 09:49:36 +0000 2018,0.286,0.0,0.714,-0.34,37.0
438,nytimes,The New York Times,Trilobites: The Stuff That Helps Leeches Get Their Fill of Blood https://t.co/Zn71RmbNfJ,Sat Jul 21 09:46:38 +0000 2018,0.0,0.191,0.809,0.3818,38.0
439,nytimes,The New York Times,RT @nytimestravel: Low-cost carriers are helping drive competition. But the prospect of rising oil prices may soon have an impact on fares.…,Sat Jul 21 09:32:02 +0000 2018,0.0,0.18,0.82,0.5267,39.0
440,nytimes,The New York Times,It helps that Jell-O is such a potent metaphor https://t.co/OEu3eX6URf,Sat Jul 21 09:09:15 +0000 2018,0.0,0.245,0.755,0.3818,40.0
441,nytimes,The New York Times,Here are 5 recipes for busy people who still want something good to eat https://t.co/Zbz9zjcbae,Sat Jul 21 08:50:58 +0000 2018,0.0,0.259,0.741,0.4939,41.0
442,nytimes,The New York Times,"RT @nytopinion: Fifty years ago, Andrei Sakharov wrote a manifesto insisting that those of us lucky enough to live in open societies should…",Sat Jul 21 08:32:02 +0000 2018,0.0,0.118,0.882,0.4215,42.0
443,nytimes,The New York Times,Researchers found bones belonging to gray and North Atlantic right whales in the Mediterranean that date back to an… https://t.co/KDYLC3Lkfh,Sat Jul 21 08:05:58 +0000 2018,0.0,0.0,1.0,0.0,43.0
444,nytimes,The New York Times,A company in New Zealand that let its employees work 4 days a week while being paid for 5 says the experiment was s… https://t.co/utVFcFtgYQ,Sat Jul 21 07:47:54 +0000 2018,0.0,0.0,1.0,0.0,44.0
445,nytimes,The New York Times,What does the European Union's $5.1 billion fine against Google mean for you if you own an Android phone? Here’s a… https://t.co/YHDUSNpJWs,Sat Jul 21 07:30:03 +0000 2018,0.0,0.079,0.921,0.2023,45.0
446,nytimes,The New York Times,Saturday Profile: Rapper Translates U.K.’s Angry Underprivileged for the Middle and Upper Classes https://t.co/QbfoVTbLy0,Sat Jul 21 07:12:41 +0000 2018,0.202,0.0,0.798,-0.5106,46.0
447,nytimes,The New York Times,"‘S-Town's"" treatment of its main character was riveting. But was it unlawful? https://t.co/2G2Qk6JhpX https://t.co/HFyK4JGhTT",Sat Jul 21 07:09:07 +0000 2018,0.0,0.0,1.0,0.0,47.0
448,nytimes,The New York Times,"President Trump breaks out the ""enemy of the people"" phrase during moments of peak criticism. Here's a list. https://t.co/15mFxF4xUL",Sat Jul 21 06:50:54 +0000 2018,0.286,0.0,0.714,-0.7506,48.0
449,nytimes,The New York Times,"RT @nytimesworld: After weeks of simmering tensions, Israel and Hamas edged toward broader conflict on Friday as the Israel military retali…",Sat Jul 21 06:32:01 +0000 2018,0.208,0.0,0.792,-0.6124,49.0
450,nytimes,The New York Times,"Scientists urge sending thank you notes (to everyone, not just them) https://t.co/KHTl670DNT",Sat Jul 21 06:06:04 +0000 2018,0.0,0.185,0.815,0.3612,50.0
451,nytimes,The New York Times,Think you could figure out what breeds make up these dogs? It's actually way harder than it seems. https://t.co/zc7Mcri3YK,Sat Jul 21 05:48:27 +0000 2018,0.0,0.0,1.0,0.0,51.0
452,nytimes,The New York Times,"RT @nytimesarts: “I love Jay-Z,” Philadelphia’s mayor said this week. But after the city announced that the rapper’s music festival would h…",Sat Jul 21 05:32:04 +0000 2018,0.0,0.257,0.743,0.7845,52.0
453,nytimes,The New York Times,"At only 40, Beatrice Tinsley became known as the world’s leading expert on the aging and evolution of galaxies https://t.co/fGZ6mGg1Hr",Sat Jul 21 04:59:50 +0000 2018,0.0,0.0,1.0,0.0,53.0
454,nytimes,The New York Times,"RT @nytmedia: In 2016, they created an anonymous Twitter account (@slpng_giants) to warn companies when ads appeared on Breitbart News. Now…",Sat Jul 21 04:42:06 +0000 2018,0.062,0.089,0.848,0.1531,54.0
455,nytimes,The New York Times,"RT @nytopinion: My grandmother, who turned 103 this month, is often asked about the secret to her longevity. “Honey, sweet potato and a goo…",Sat Jul 21 04:22:04 +0000 2018,0.0,0.12,0.88,0.4588,55.0
456,nytimes,The New York Times,A simple cocktail for a summer night https://t.co/xg4OeimNNC,Sat Jul 21 04:02:03 +0000 2018,0.0,0.0,1.0,0.0,56.0
457,nytimes,The New York Times,"RT @julianbarnes: The disconnect between the policies aimed at curbing Russia and the president’s position has never been wider, a gap that…",Sat Jul 21 03:47:04 +0000 2018,0.0,0.0,1.0,0.0,57.0
458,nytimes,The New York Times,"""It has been extremely gratifying to see a program designed to promote learning, culture, and knowledge quickly bec… https://t.co/hZnup2q4p8",Sat Jul 21 03:32:03 +0000 2018,0.0,0.279,0.721,0.7346,58.0
459,nytimes,The New York Times,"RT @FrankBruni: When it comes to babysitting this president, congressional Republicans are a lost cause. There's scowling from Mitch McConn…",Sat Jul 21 03:17:01 +0000 2018,0.113,0.0,0.887,-0.3182,59.0
460,nytimes,The New York Times,"Attracted by lax regulations, industrial agriculture has descended on a remote Arizona valley, depleting its aquife… https://t.co/jc38WInlHX",Sat Jul 21 03:02:03 +0000 2018,0.0,0.157,0.843,0.4215,60.0
461,nytimes,The New York Times,Ta-Nehisi Coates is leaving his position as a national correspondent for The Atlantic after a decade with the magaz… https://t.co/Edy460uGc7,Sat Jul 21 02:47:05 +0000 2018,0.0,0.0,1.0,0.0,61.0
462,nytimes,The New York Times,"Fox News said that Kimberly Guilfoyle, a longtime co-host of the afternoon panel show “The Five,” had left the netw… https://t.co/gAvoyzGj8n",Sat Jul 21 02:32:05 +0000 2018,0.0,0.0,1.0,0.0,62.0
463,nytimes,The New York Times,"RT @nytimesbooks: There are seven weekends left in the summer. You better get reading.
https://t.co/VgREME4Do8",Sat Jul 21 02:17:06 +0000 2018,0.0,0.172,0.828,0.4404,63.0
464,nytimes,The New York Times,President Trump accused China and the European Union of manipulating their currencies to gain an edge in global tra… https://t.co/MyUC7QMPjk,Sat Jul 21 02:02:03 +0000 2018,0.187,0.135,0.677,-0.0772,64.0
465,nytimes,The New York Times,"These photos examine the state of coral ecosystems around the world, along with the circumstances — climate change,… https://t.co/cXdo1LYLHk",Sat Jul 21 01:47:02 +0000 2018,0.0,0.0,1.0,0.0,65.0
466,nytimes,The New York Times,Here's what it takes to get an abortion in two U.S. states with distinct approaches https://t.co/YdYeGshdBZ,Sat Jul 21 01:32:04 +0000 2018,0.0,0.0,1.0,0.0,66.0
467,nytimes,The New York Times,RT @NYTSports: Pedro Guerrero (not that one) would prefer it if you stopped mailing him Pedro Guerrero's baseball cards https://t.co/Thv3PE…,Sat Jul 21 01:17:06 +0000 2018,0.091,0.0,0.909,-0.2263,67.0
468,nytimes,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/bDfwhPYLgi,Sat Jul 21 01:02:05 +0000 2018,0.0,0.0,1.0,0.0,68.0
469,nytimes,The New York Times,Scientists urge sending thank you notes https://t.co/eUyYgZQqbE,Sat Jul 21 00:47:05 +0000 2018,0.0,0.294,0.706,0.3612,69.0
470,nytimes,The New York Times,"French researchers say they have found the imprint of Fukushima's nuclear disaster in California wine, but radioact… https://t.co/FhNq0NhQof",Sat Jul 21 00:32:04 +0000 2018,0.13,0.0,0.87,-0.3716,70.0
471,nytimes,The New York Times,"RT @nytopinion: If the N.R.A. turns out to be compromised by Russia, it would shake conservative politics to their foundation, argues @mich…",Sat Jul 21 00:17:04 +0000 2018,0.177,0.0,0.823,-0.5106,71.0
472,nytimes,The New York Times,"Missouri duck boat accident kills 17, including 9 from the same family, state officials said https://t.co/KE18mkjEtt",Sat Jul 21 00:10:05 +0000 2018,0.337,0.0,0.663,-0.765,72.0
473,nytimes,The New York Times,Shonda Rhimes discusses her Netflix plans in detail for the first time. She has 8 ambitious series planned for the… https://t.co/HxB7eyN5sP,Sat Jul 21 00:02:08 +0000 2018,0.0,0.14,0.86,0.4767,73.0
474,nytimes,The New York Times,"Last month, President Trump waded into the race in Florida, despite strenuous appeals from state Republicans to sta… https://t.co/yqpPmyBuBx",Fri Jul 20 23:47:04 +0000 2018,0.0,0.0,1.0,0.0,74.0
475,nytimes,The New York Times,RT @NYTNational: Nine of the dead came from one family. It was one of the deadliest duck boat accidents in United States history.  https://…,Fri Jul 20 23:31:58 +0000 2018,0.217,0.092,0.691,-0.5859,75.0
476,nytimes,The New York Times,RT @jessicabennett: It’s blasphemy to talk about Monday on Friday — except that✨THIS MONDAY✨ we will be live at the NYT with #2DopeQueens!…,Fri Jul 20 23:17:02 +0000 2018,0.0,0.0,1.0,0.0,76.0
477,nytimes,The New York Times,Bayer announced that it would discontinue sales of its Essure birth control implant by the end of the year https://t.co/3WqyHpe3Dv,Fri Jul 20 23:02:03 +0000 2018,0.0,0.0,1.0,0.0,77.0
478,nytimes,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/L8dfm5rYiA,Fri Jul 20 22:47:03 +0000 2018,0.0,0.0,1.0,0.0,78.0
479,nytimes,The New York Times,"Alexandria Ocasio-Cortez made her debut on the national campaign trail in deep-red Kansas, testing her socialist me… https://t.co/WqaFflFMdf",Fri Jul 20 22:32:05 +0000 2018,0.0,0.0,1.0,0.0,79.0
480,nytimes,The New York Times,"Each year for 22 years, 10 underrecognized female artists over 40 have received an anonymous $25,000. Now the benef… https://t.co/74Lbt2mQX2",Fri Jul 20 22:17:06 +0000 2018,0.0,0.0,1.0,0.0,80.0
481,nytimes,The New York Times,RT @nytmike: SCOOP: FBI has secret recording Michael Cohen made of conversation he had with Trump two months before the election in which t…,Fri Jul 20 22:00:14 +0000 2018,0.0,0.092,0.908,0.3254,81.0
482,nytimes,The New York Times,"Sensitive documents of Tesla, Toyota, VW and other carmakers were exposed in a supplier's data leak https://t.co/xI4JITkqhH",Fri Jul 20 21:47:01 +0000 2018,0.209,0.0,0.791,-0.4019,82.0
483,nytimes,The New York Times,7 new books recommended by critics and editors at The New York Times https://t.co/Zrrq1aYWk6,Fri Jul 20 21:32:04 +0000 2018,0.147,0.12,0.733,-0.1027,83.0
484,nytimes,The New York Times,RT @HarveyAraton: My pained take on my favorite NBA franchise https://t.co/hQ9iM97Xpz,Fri Jul 20 21:17:03 +0000 2018,0.189,0.203,0.608,0.0516,84.0
485,nytimes,The New York Times,"Earlier this month, WeWork announced that it was essentially going vegetarian  https://t.co/UGcGbN5pH1",Fri Jul 20 21:00:11 +0000 2018,0.0,0.0,1.0,0.0,85.0
486,nytimes,The New York Times,It looks like it's going to be a rainy weekend in New York City. Here's how you can get your culture fix — and for… https://t.co/cKikWmBEOW,Fri Jul 20 20:45:05 +0000 2018,0.05,0.097,0.853,0.296,86.0
487,nytimes,The New York Times,RT @amyfiscus: @maggieNYT @nytmike @mattapuzzo UPDATE to the update: Giuliani called back. He said Trump and Cohen were discussing buying t…,Fri Jul 20 20:40:51 +0000 2018,0.0,0.0,1.0,0.0,87.0
488,nytimes,The New York Times,NFL training camps will be in full swing next week and the national anthem controversy is already heating up. Here’… https://t.co/taqE5FQdp2,Fri Jul 20 20:30:03 +0000 2018,0.0,0.0,1.0,0.0,88.0
489,nytimes,The New York Times,British police and intelligence agencies are using children in undercover operation as the country grapples with a… https://t.co/LVaWQ2ADlH,Fri Jul 20 20:15:06 +0000 2018,0.0,0.154,0.846,0.4767,89.0
490,nytimes,The New York Times,The Russian government urged Twitter users to change their profile picture to one of Maria Butina. They claim she's… https://t.co/2GrJjY6euA,Fri Jul 20 20:00:05 +0000 2018,0.0,0.0,1.0,0.0,90.0
491,nytimes,The New York Times,"In Opinion

Representative Will Hurd writes, ""Over the course of my career as an undercover officer in the CIA, I s… https://t.co/zhJV2rTPF9",Fri Jul 20 19:45:01 +0000 2018,0.0,0.0,1.0,0.0,91.0
492,nytimes,The New York Times,"They survived the shooting at their high school in Parkland, Florida. 5 months later, their father was gunned down… https://t.co/RA7MnbpXGk",Fri Jul 20 19:30:08 +0000 2018,0.0,0.155,0.845,0.5106,92.0
493,nytimes,The New York Times,"""The reason that this has exploded, I truly think, is that moms have put themselves in that situation. It has hit a… https://t.co/b9p99K29a6",Fri Jul 20 19:15:06 +0000 2018,0.0,0.121,0.879,0.4404,93.0
494,nytimes,The New York Times,"Our NYT movie review: Director Deborah Haywood digs into her own teen memories and unearths something eccentric, tr… https://t.co/ITk9nYbVxR",Fri Jul 20 19:00:12 +0000 2018,0.0,0.0,1.0,0.0,94.0
495,nytimes,The New York Times,Over 100 former Ohio State students came forward with sexual misconduct accusations against a team doctor and profe… https://t.co/QsBhSn72ay,Fri Jul 20 18:45:03 +0000 2018,0.119,0.0,0.881,-0.3182,95.0
496,nytimes,The New York Times,Lots of people want the “Trump Baby” balloon https://t.co/NPRe99qk1P,Fri Jul 20 18:31:56 +0000 2018,0.0,0.14,0.86,0.0772,96.0
497,nytimes,The New York Times,"RT @nytimesbooks: “I am,” Sherlock Holmes announced, “the last and highest court of appeal in detection.” When the police are out of their…",Fri Jul 20 18:14:27 +0000 2018,0.0,0.0,1.0,0.0,97.0
498,nytimes,The New York Times,These coconut popsicles have a classic tropical flair https://t.co/Z8KeCbdZJA https://t.co/sHTphcKS2i,Fri Jul 20 18:00:10 +0000 2018,0.0,0.0,1.0,0.0,98.0
499,nytimes,The New York Times,"More movies and TV shows are incorporating police violence into their stories. Sometimes, it’s cathartic. Other tim… https://t.co/LZ8SKpEe74",Fri Jul 20 17:45:12 +0000 2018,0.194,0.0,0.806,-0.6249,99.0
500,nytimes,The New York Times,"At least 17 people were killed Thursday night when a tourist boat capsized in a southern Missouri lake, the authori… https://t.co/JXTviegOcn",Fri Jul 20 17:30:08 +0000 2018,0.2,0.0,0.8,-0.6705,100.0
